#Tools,ToolInfo,Frame#,PortHandle,Face#,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz
2,NDI-MF2 s/n:3B007000,454,Port:10,0,Enabled,0.305608,0.645089,0.340909,0.611755,237.651,-20.5426,-416.163,0.565527,0,NDI-MF2 s/n:3ABB5800,454,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,462,Port:10,0,Enabled,0.306262,0.64385,0.34008,0.613195,237.984,-20.4189,-416.087,0.519701,0,NDI-MF2 s/n:3ABB5800,462,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,470,Port:10,0,Enabled,0.30602,0.643753,0.339891,0.61352,238.258,-20.152,-415.735,0.507379,0,NDI-MF2 s/n:3ABB5800,470,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,478,Port:10,0,Enabled,0.305599,0.644449,0.340138,0.612863,238.1,-20.1572,-415.812,0.529456,0,NDI-MF2 s/n:3ABB5800,478,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,486,Port:10,0,Enabled,0.306232,0.64387,0.33998,0.613243,237.981,-20.4401,-416.039,0.53138,0,NDI-MF2 s/n:3ABB5800,486,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,494,Port:10,0,Enabled,0.306798,0.643194,0.339711,0.613819,238.224,-20.5117,-416.1,0.493232,0,NDI-MF2 s/n:3ABB5800,494,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,502,Port:10,0,Enabled,0.30638,0.643385,0.339696,0.613836,238.344,-20.2014,-415.814,0.485487,0,NDI-MF2 s/n:3ABB5800,502,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,510,Port:10,0,Enabled,0.305968,0.643993,0.339688,0.613407,238.046,-20.2071,-415.733,0.520951,0,NDI-MF2 s/n:3ABB5800,510,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,518,Port:10,0,Enabled,0.306641,0.643462,0.339779,0.613578,238.146,-20.5475,-415.874,0.524492,0,NDI-MF2 s/n:3ABB5800,518,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,526,Port:10,0,Enabled,0.306982,0.643016,0.3398,0.613864,238.315,-20.5547,-415.786,0.51158,0,NDI-MF2 s/n:3ABB5800,526,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,534,Port:10,0,Enabled,0.306878,0.643047,0.339454,0.614074,238.278,-20.3873,-415.661,0.494989,0,NDI-MF2 s/n:3ABB5800,534,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,542,Port:10,0,Enabled,0.306692,0.64342,0.339447,0.61378,238.048,-20.4293,-415.651,0.505628,0,NDI-MF2 s/n:3ABB5800,542,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,550,Port:10,0,Enabled,0.307351,0.642869,0.339925,0.613764,238.303,-20.7573,-415.928,0.516582,0,NDI-MF2 s/n:3ABB5800,550,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,558,Port:10,0,Enabled,0.307287,0.642902,0.34007,0.61368,238.44,-20.7472,-415.931,0.528571,0,NDI-MF2 s/n:3ABB5800,558,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,566,Port:10,0,Enabled,0.306724,0.64343,0.33968,0.613626,238.082,-20.4767,-415.657,0.514479,0,NDI-MF2 s/n:3ABB5800,566,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,574,Port:10,0,Enabled,0.306809,0.643274,0.33939,0.613907,238.112,-20.4528,-415.783,0.497434,0,NDI-MF2 s/n:3ABB5800,574,Port:11,0,Missing,,,,,,,,,0
2,NDI-MF2 s/n:3B007000,582,Port:10,0,Enabled,0.307324,0.643267,0.340263,0.613173,238.314,-20.8762,-416.109,0.506741,0,NDI-MF2 s/n:3ABB5800,582,Port:11,0,Missing,,,,,,,,,0
